episode,t,global_t,g_reward,legit_traffic,total_load
0,0,0,0.1932477467475577,0.1932477467475577,68.74875275211562
0,1,1,-1.0,0.0,66.02882305830224
0,2,2,-1.0,0.10646014817441038,68.5911863390583
0,3,3,0.00421136195625178,0.00421136195625178,66.01537329798765
0,4,4,-1.0,0.0,66.09731946228258
0,5,5,0.3489864355389829,0.3489864355389829,73.87447315590985
0,6,6,0.14216884982413416,0.14216884982413416,69.111392642213
0,7,7,0.0,0.0,65.90955520824905
0,8,8,0.7771508276218102,0.7771508276218102,83.59875240795185
0,9,9,0.30139922518789536,0.30139922518789536,72.8860776583994
0,10,10,0.0,0.0,65.40872913561785
0,11,11,0.7250792539690286,0.7250792539690286,81.54307257766419
0,12,12,1.0,1.0,95.05360759352814
0,13,13,0.5651823993708163,0.5651823993708163,78.46842266151066
0,14,14,1.0,1.0,94.71037466112969
0,15,15,1.0,1.0,91.626899237396
0,16,16,0.8959866696474018,0.8959866696474018,82.96106070207381
0,17,17,0.814425666759959,0.814425666759959,81.04654367547907
0,18,18,1.0,1.0,86.1754418344358
0,19,19,1.0,1.0,86.15482416683555
0,20,20,1.0,1.0,89.414659049332
0,21,21,0.7840838386032829,0.7840838386032829,79.45424501705718
0,22,22,1.0,1.0,101.25100814297744
0,23,23,1.0,1.0,91.67645973473111
0,24,24,0.4730178211990521,0.4730178211990521,72.37884572523136
0,25,25,1.0,1.0,123.39282883002848
0,26,26,0.43329654546101354,0.43329654546101354,72.60589602164116
0,27,27,0.4638017768783008,0.4638017768783008,70.41313749995396
0,28,28,1.0,1.0,120.01689047360853
0,29,29,0.7411508328468006,0.7411508328468006,76.06108777136166
0,30,30,0.08559058586902343,0.08559058586902343,59.19214352164782
0,31,31,1.0,1.0,88.3561704709491
0,32,32,0.16806311794472073,0.16806311794472073,62.043524063119506
0,33,33,0.49112131300190087,0.49112131300190087,71.01812810949342
0,34,34,0.7207735643968979,0.7207735643968979,72.57504900359875
0,35,35,0.36298839956968837,0.36298839956968837,61.98789083164437
0,36,36,0.5694803597489455,0.5694803597489455,67.70562129060083
0,37,37,0.5035542020009033,0.5035542020009033,65.28577016821565
0,38,38,0.48976484542908966,0.48976484542908966,66.36908599538671
0,39,39,1.0,1.0,79.39657355521891
0,40,40,0.1972482832369273,0.1972482832369273,59.788642845468026
0,41,41,0.9326582752885574,0.9326582752885574,76.82020318506943
0,42,42,1.0,1.0,105.44897098488659
0,43,43,0.05612652506816136,0.05612652506816136,57.995747149573965
0,44,44,0.6346208942810889,0.6346208942810889,66.64684508930391
0,45,45,0.8295811253716484,0.8295811253716484,73.89902134314764
0,46,46,0.2503551761319189,0.2503551761319189,62.93842450088854
0,47,47,0.8843769250494175,0.8843769250494175,74.72040435088567
0,48,48,1.0,1.0,77.07638907905994
0,49,49,1.0,1.0,79.65954865143964
0,50,50,0.24277679364320584,0.24277679364320584,57.8133574614705
0,51,51,0.8826758166713607,0.8826758166713607,73.61632987969334
0,52,52,1.0,1.0,100.77616898152502
0,53,53,0.539751093951835,0.539751093951835,64.92316543920288
0,54,54,0.6602600064438068,0.6602600064438068,68.24888110515785
0,55,55,1.0,1.0,81.96108014607593
0,56,56,0.5910076611153235,0.5910076611153235,65.91310025223163
0,57,57,0.59420849892653,0.59420849892653,66.96418841205515
0,58,58,0.7985505175292807,0.7985505175292807,70.71551788714511
0,59,59,0.20479166065253498,0.20479166065253498,55.15385255855383
0,60,60,0.5238244316881157,0.5238244316881157,63.63498072166301
0,61,61,0.523834595182528,0.523834595182528,64.289805423991
0,62,62,0.5468724339745491,0.5468724339745491,64.05269290589183
0,63,63,0.6679515769729418,0.6679515769729418,65.02407842647332
0,64,64,0.2730002574897177,0.2730002574897177,60.88650411235196
0,65,65,0.5719763481995744,0.5719763481995744,63.77399402101308
0,66,66,0.8120113255070004,0.8120113255070004,71.42530399614674
0,67,67,1.0,1.0,82.91595365169093
0,68,68,0.2162563872432987,0.2162563872432987,57.63692276568965
0,69,69,0.3838429077923318,0.3838429077923318,61.03397817276993
0,70,70,1.0,1.0,79.8078046805357
0,71,71,0.12872736638779098,0.12872736638779098,53.6306385813127
0,72,72,0.12099860758371221,0.12099860758371221,51.42278705580388
0,73,73,0.4811166678454214,0.4811166678454214,59.730577641305814
0,74,74,0.8056686694930886,0.8056686694930886,70.54975390456246
0,75,75,0.42892840383817366,0.42892840383817366,61.76239519042565
0,76,76,0.30128092848314825,0.30128092848314825,58.69436236538401
0,77,77,0.6302307437137292,0.6302307437137292,65.45219860064185
0,78,78,0.7905226331631199,0.7905226331631199,69.50136514728484
0,79,79,0.7670410806984892,0.7670410806984892,68.20796662948467
0,80,80,0.9870374926603339,0.9870374926603339,72.60790883492777
0,81,81,1.0,1.0,76.79876602405542
0,82,82,0.7456335995527202,0.7456335995527202,67.93585179223206
0,83,83,0.08626370331393801,0.08626370331393801,52.47415503040971
0,84,84,1.0,1.0,83.81458126208528
0,85,85,0.544164344607606,0.544164344607606,63.08168703834325
0,86,86,0.13443914188369255,0.13443914188369255,53.186586827632865
0,87,87,0.5880107688374839,0.5880107688374839,62.09510070134344
0,88,88,0.5610070274239917,0.5610070274239917,62.49920173260679
0,89,89,0.17370612683740908,0.17370612683740908,52.19440979358882
0,90,90,0.7537069460446588,0.7537069460446588,65.40186669274057
0,91,91,0.7751688835232609,0.7751688835232609,65.65250581896326
0,92,92,0.18956844152826424,0.18956844152826424,53.26046534709786
0,93,93,0.4101560668071932,0.4101560668071932,59.319180291636656
0,94,94,0.39743475954080426,0.39743475954080426,56.63394944759955
0,95,95,0.4829339851461929,0.4829339851461929,61.64449995993173
0,96,96,0.24390702062849764,0.24390702062849764,54.69429546129609
0,97,97,0.22234034348501974,0.22234034348501974,55.507358052098624
0,98,98,1.0,1.0,79.7130654159279
0,99,99,0.23562393361522876,0.23562393361522876,54.40914096488242
0,100,100,0.58641037374217,0.58641037374217,59.68258349467122
0,101,101,0.599527257309583,0.599527257309583,63.39375610316648
0,102,102,0.06761117188632638,0.06761117188632638,47.568274867891716
0,103,103,1.0,1.0,81.73867234407459
0,104,104,0.2954604265870516,0.2954604265870516,55.07688271370535
0,105,105,1.0,1.0,73.97505726661016
0,106,106,1.0,1.0,96.08749465627923
0,107,107,0.3106207906111245,0.3106207906111245,56.66376208881098
0,108,108,0.8742124812382012,0.8742124812382012,67.37563429150885
0,109,109,0.13671809314518446,0.13671809314518446,46.72808800156752
0,110,110,0.5317095234628878,0.5317095234628878,61.83730663500926
0,111,111,0.688078310040825,0.688078310040825,64.40347958775743
0,112,112,0.07922821249840208,0.07922821249840208,46.820106078214366
0,113,113,0.3928175640436336,0.3928175640436336,53.57456761476111
0,114,114,0.4909360153587638,0.4909360153587638,58.1525414298728
0,115,115,0.04462002364989904,0.04462002364989904,45.2706151379187
0,116,116,0.5749259107724245,0.5749259107724245,55.7269959172902
0,117,117,0.14334189373263037,0.14334189373263037,46.15670905141863
0,118,118,0.014374647192565976,0.014374647192565976,40.37632592895396
0,119,119,0.015277635920967552,0.015277635920967552,37.93500259871597
0,120,120,0.05893129827524056,0.05893129827524056,43.478541267741846
0,121,121,0.19000156012863126,0.19000156012863126,47.252711319123094
0,122,122,1.0,1.0,65.9550688314111
0,123,123,0.0010584957900542842,0.0010584957900542842,40.416175735925975
0,124,124,0.14029826603076098,0.14029826603076098,44.04437255781444
0,125,125,0.46801678410636227,0.46801678410636227,50.42234349123618
0,126,126,0.1743790542561775,0.1743790542561775,44.76484205316442
0,127,127,0.3109047189933377,0.3109047189933377,47.318131374554596
0,128,128,0.7333324497267811,0.7333324497267811,58.142170472804565
0,129,129,1.0,1.0,65.90136192732496
0,130,130,0.46799860281878636,0.46799860281878636,48.16104448372198
0,131,131,0.7587156896373669,0.7587156896373669,53.30008612937203
0,132,132,0.3113253588480967,0.3113253588480967,45.60127888069269
0,133,133,0.18051538841719808,0.18051538841719808,41.14950948647936
0,134,134,0.7670243747152722,0.7670243747152722,55.50904027334332
0,135,135,0.30229352881757643,0.30229352881757643,43.50305968372273
0,136,136,0.6809755428898072,0.6809755428898072,52.512434949275544
0,137,137,0.5102820436496058,0.5102820436496058,50.490886387776996
