episode,t,global_t,g_reward,legit_traffic,total_load
0,0,0,0.31828745489955995,0.31828745489955995,28.47609558987387
0,1,1,0.0,0.0,26.1125425720876
0,2,2,-1,1.0,43.185243677810774
0,3,3,-1,0.1119285851384323,27.096063287466258
0,4,4,0.056327900874355845,0.056327900874355845,26.514210571406416
0,5,5,0.0,0.0,25.9953758911692
0,6,6,0.15614081748403502,0.15614081748403502,27.462667802128358
0,7,7,-1,0.2678398027872249,28.572804756673033
0,8,8,1.0,1.0,46.02585136680905
0,9,9,-1,0.10807885288830452,27.08856407345054
0,10,10,1.0,1.0,39.82630639199428
0,11,11,-1,1.0,42.49869337423887
0,12,12,1.0,1.0,40.78418446360831
0,13,13,1.0,1.0,35.09148222153278
0,14,14,1.0,1.0,33.934043489188355
0,15,15,1.0,1.0,34.88172315157085
0,16,16,0.0827398392076344,0.0827398392076344,8.47215701447887
0,17,17,0.12232656440247892,0.12232656440247892,9.762506220656391
0,18,18,0.0,0.0,8.74043090366341
0,19,19,0.0,0.0,10.150661003971297
0,20,20,0.003916516270600353,0.003916516270600353,11.52310993691054
0,21,21,0.0,0.0,8.060719789449148
0,22,22,1.0,1.0,19.563859504303135
0,23,23,0.4548983650991192,0.4548983650991192,13.485887913097194
0,24,24,1.0,1.0,20.92430796579427
0,25,25,1.0,1.0,32.123353529282085
0,26,26,1.0,1.0,34.678663512433545
0,27,27,0.07879772610522287,0.07879772610522287,10.040433203293947
0,28,28,0.0,0.0,9.862520276656582
0,29,29,0.0011582369125740473,0.0011582369125740473,9.166992672682632
0,30,30,0.0,0.0,8.543378269584439
0,31,31,0.0,0.0,10.190716593121184
0,32,32,0.0,0.0,8.327319184372566
0,33,33,0.0008097077162521098,0.0008097077162521098,10.38209499752808
0,34,34,0.0,0.0,8.35100381873816
0,35,35,0.3179214457891655,0.3179214457891655,12.109888756019602
0,36,36,1.0,1.0,18.020122555249465
0,37,37,0.0,0.0,10.565047901731214
0,38,38,0.0,0.0,8.434549689905067
0,39,39,1.0,1.0,33.43788304077254
0,40,40,1.0,1.0,24.130545051833025
0,41,41,0.16267601292841702,0.16267601292841702,13.256617564560615
0,42,42,1.0,1.0,31.194221598038524
0,43,43,0.6277802936426363,0.6277802936426363,13.718545094845204
0,44,44,0.7436196344279744,0.7436196344279744,16.214620685479424
0,45,45,0.7099504413102166,0.7099504413102166,17.505496516663634
0,46,46,1.0,1.0,32.49437551667599
0,47,47,0.8658476511485861,0.8658476511485861,17.208030182639718
0,48,48,0.4944472369538755,0.4944472369538755,13.806684517617635
0,49,49,0.18945913198299166,0.18945913198299166,13.268910296145357
0,50,50,0.01715875490613044,0.01715875490613044,8.923548198141157
0,51,51,0.0,0.0,7.916435637926077
0,52,52,0.15421289798426285,0.15421289798426285,10.863924095407839
0,53,53,1.0,1.0,28.762714289489576
0,54,54,0.017757585221064447,0.017757585221064447,11.095064852163581
0,55,55,0.1631506496530249,0.1631506496530249,11.614763443942865
0,56,56,0.0,0.0,9.240670210099747
0,57,57,0.6387082169282213,0.6387082169282213,16.569821750168465
0,58,58,0.6529737865312689,0.6529737865312689,16.433054115327188
